175	68
75	645
787	280
167	645
882	265
41	600
84	837
901	850
269	517
787	271
896	395
81	266
332	683
797	928
519	413
964	896
892	596
183	460
771	803
614	21
151	287
834	683
139	147
927	768
364	104
277	760
301	155
143	332
771	791
81	50
643	836
214	163
829	644
803	578
578	382
175	282
850	282
413	72
771	904
771	787
97	269
206	395
771	647
797	961
796	823
531	583
238	136
429	277
519	147
107	60
990	399
768	645
519	896
771	179
107	242
797	155
813	271
429	129
264	108
582	768
399	271
912	147
285	142
459	58
771	834
287	202
353	768
163	724
143	912
771	151
771	123
993	612
167	850
460	340
819	147
519	124
397	96
834	407
100	269
785	624
787	854
139	791
147	302
214	741
484	342
850	807
285	80
964	75
771	309
799	427
397	92
896	303
280	866
99	270
803	740
829	155
620	677
829	645
519	535
519	206
332	973
771	797
397	264
582	761
535	661
100	795
803	226
675	293
445	222
264	156
143	269
539	944
296	439
959	682
143	337
803	936
460	169
397	882
472	775
83	772
264	833
959	303
896	645
272	344
53	317
143	927
797	535
478	127
151	399
644	79
50	354
508	210
145	269
771	535
771	77
829	238
771	829
277	775
582	552
771	167
928	340
264	964
192	995
850	805
771	431
640	28
803	834
803	462
771	797
269	861
582	693
834	458
519	928
771	582
272	896
927	84
598	334
519	159
803	275
771	413
911	218
803	645
866	928
285	301
943	513
787	330
787	596
269	334
397	775
771	899
771	151
771	643
850	285
76	108
492	459
771	580
519	768
834	147
901	515
175	645
264	283
949	834
771	582
643	876
143	803
515	458
151	834
519	460
582	928
659	644
264	768
795	774
797	431
797	271
797	272
797	332
918	59
771	771
901	882
397	682
771	901
850	547
571	279
775	287
669	507
405	803
427	396
844	41
771	393
84	838
771	866
961	147
3	665
329	42
264	813
397	317
834	285
183	614
287	303
771	797
269	176
512	798
860	72
151	142
198	554
91	791
771	896
787	275
771	787
787	547
462	139
551	184
771	437
519	347
901	683
91	583
813	645
819	661
850	277
771	990
462	330
535	834
75	210
896	896
519	58
771	643
797	431
803	580
519	998
437	844
143	285
269	832
771	397
771	303
927	768
264	710
692	75
771	959
771	773
692	709
108	640
675	394
254	799
771	45
803	896
151	598
519	429
771	445
539	559
793	163
48	1010
304	460
896	656
614	332
803	399
75	576
519	958
803	834
630	927
797	860
567	277
206	663
397	43
964	46
771	834
866	518
797	202
813	429
771	172
42	502
787	445
844	301
771	645
272	303
397	78
771	512
803	834
159	296
395	147
813	791
844	834
928	537
332	104
285	50
850	569
771	800
634	75
143	787
393	678
92	651
731	88
429	171
787	671
706	399
728	517
771	677
866	896
834	834
643	829
787	139
961	34
901	139
803	834
819	104
803	775
148	202
787	159
86	218
942	72
834	602
361	187
468	515
803	896
860	317
805	993
803	139
771	519
452	801
771	798
491	139
829	293
218	900
45	407
787	206
709	309
285	171
269	838
732	866
775	286
866	955
397	437
834	961
296	854
397	903
397	202
107	250
771	169
771	269
206	90
916	830
155	187
1000	645
519	797
539	685
771	793
272	644
803	42
413	833
269	218
159	206
797	396
460	49
771	139
332	44
169	293
998	189
771	394
944	709
644	959
369	768
643	147
535	531
829	156
771	161
927	768
771	299
75	798
771	813
771	151
159	769
397	900
884	672
771	959
797	139
813	933
519	787
803	672
285	647
175	706
405	419
771	267
519	269
773	72
397	100
771	139
912	136
409	303
813	334
834	534
519	551
97	773
771	551
42	924
397	426
277	952
397	829
771	445
397	202
551	175
397	271
397	797
901	139
76	807
813	661
519	40
771	645
896	88
771	287
966	517
647	663
75	287
834	394
943	899
348	645
771	484
803	850
896	339
959	775
787	677
397	834
797	803
643	667
539	515
578	311
771	696
933	169
535	567
145	282
927	606
271	549
429	834
935	578
397	665
76	78
421	147
547	77
813	644
771	139
519	97
397	454
151	896
413	582
829	706
813	281
771	232
484	395
460	317
254	266
852	768
917	136
771	136
771	285
397	1
928	816
1006	267
202	72
797	145
803	76
797	664
928	332
175	912
882	269
787	83
787	722
787	99
876	269
332	940
304	72
140	80
771	106
535	76
397	896
311	533
901	799
143	408
829	155
264	191
397	364
269	396
143	882
896	155
803	640
393	831
535	285
397	397
771	113
107	334
797	445
218	965
787	565
536	139
669	399
797	666
850	277
961	645
1005	202
467	925
834	644
721	615
301	615
977	348
97	708
797	206
272	928
462	139
92	277
397	834
582	575
797	269
771	397
143	309
274	54
844	815
143	813
502	517
534	202
953	76
405	283
280	866
961	940
775	544
306	989
397	537
81	136
492	269
836	725
167	665
296	382
143	582
990	117
644	877
476	269
246	266
775	303
771	771
966	72
771	169
896	680
143	413
535	91
159	791
813	955
191	920
921	705
656	462
901	926
167	661
539	492
269	898
484	517
771	800
582	664
803	896
789	865
399	677
771	285
206	194
280	445
519	644
559	49
771	264
899	537
771	92
659	993
903	152
771	266
332	139
167	269
834	104
269	277
151	899
269	139
771	854
618	309
397	993
813	267
159	866
860	147
429	831
787	88
394	72
324	954
771	277
177	269
787	917
175	807
429	140
187	899
293	924
143	143
819	866
834	614
397	267
431	350
519	1017
413	903
771	535
797	645
68	171
156	512
903	668
175	238
413	139
452	721
602	549
834	163
896	725
813	319
771	80
602	332
803	340
771	819
492	370
797	898
271	141
643	72
797	795
787	171
675	706
264	803
844	202
598	915
519	187
860	324
143	834
834	348
394	163
896	439
787	329
151	803
519	405
797	676
771	271
397	57
803	269
771	925
771	139
669	679
834	407
143	912
402	242
799	267
159	896
644	202
137	332
53	395
214	75
206	515
813	200
397	76
771	771
42	533
578	399
538	218
116	224
175	722
797	517
803	139
771	665
896	673
159	159
912	515
415	462
771	512
771	551
200	831
264	206
771	139
813	179
866	139
927	943
269	234
306	580
539	892
803	536
771	206
91	104
519	647
405	171
394	187
539	1020
803	269
399	174
787	692
800	155
159	665
155	942
928	364
912	45
771	89
277	935
143	342
397	517
771	270
519	317
397	100
643	264
896	515
901	878
771	206
800	795
771	898
771	512
706	139
83	271
397	452
525	478
264	137
519	143
393	431
143	512
602	672
664	77
519	185
685	601
248	139
901	49
216	832
519	206
97	800
519	192
664	42
834	392
143	817
833	201
901	787
519	159
460	645
175	163
143	849
771	775
269	798
669	614
787	139
407	171
769	533
555	78
834	515
819	287
143	785
829	334
397	410
866	612
834	155
771	551
771	775
771	582
519	797
397	645
460	269
771	927
866	708
797	892
269	517
797	829
898	439
519	157
353	656
337	850
264	579
405	795
614	914
803	147
610	287
927	139
397	47
829	364
784	513
108	898
397	269
397	787
397	620
669	787
771	348
768	155
834	202
112	160
868	775
534	517
238	395
401	301
274	399
137	515
803	368
803	898
771	535
813	819
397	515
397	586
803	299
771	936
787	139
850	301
413	271
296	179
397	264
269	640
364	712
787	348
492	75
771	769
508	269
413	147
968	926
803	418
413	928
206	860
865	583
143	269
819	556
324	271
771	273
399	104
108	80
771	549
198	269
108	725
787	819
771	393
797	468
143	927
729	900
771	899
773	823
75	163
860	153
813	206
332	273
143	536
768	399
771	399
803	508
84	301
551	896
643	858
397	671
917	549
92	234
568	164
643	136
860	576
771	644
452	301
800	155
771	803
460	568
819	900
787	137
928	661
771	267
803	429
214	156
156	307
151	210
787	550
539	242
844	996
928	392
397	1009
927	372
771	993
452	269
280	741
896	927
519	551
147	411
803	309
397	675
896	194
803	279
917	269
876	139
594	427
860	886
675	269
147	303
1022	677
397	834
771	332
771	147
797	139
167	834
860	200
834	903
995	403
571	210
405	549
153	878
515	139
76	553
768	285
519	309
332	963
834	582
834	139
271	549
551	849
803	396
977	807
771	819
927	332
819	187
169	667
586	153
519	474
539	535
551	348
977	285
271	271
175	834
143	787
159	206
797	159
963	730
921	171
771	77
675	137
421	137
961	83
361	644
269	317
81	83
612	667
921	850
866	399
396	514
787	271
819	269
771	143
437	578
405	515
397	397
301	163
124	47
167	896
405	908
813	645
76	277
175	415
397	460
143	645
519	269
602	565
771	993
519	277
731	350
397	187
959	961
539	849
771	850
834	342
896	517
139	187
787	301
771	787
741	309
901	143
519	899
896	324
515	399
143	77
773	370
834	912
961	269
293	25
787	429
771	927
896	942
280	692
614	29
896	99
675	108
896	928
515	769
643	461
771	578
312	636
644	903
866	117
797	892
288	775
819	785
139	807
491	171
803	76
928	171
872	269
787	279
771	426
517	931
797	647
768	147
397	797
771	896
519	137
659	312
706	137
896	550
803	803
264	301
865	96
91	147
280	200
519	254
429	892
834	218
896	153
771	771
214	821
264	77
787	191
829	139
881	139
421	155
771	269
140	287
834	361
803	303
161	775
775	948
771	1016
803	293
787	407
269	742
850	791
535	364
675	928
643	928
214	928
797	74
797	431
771	643
771	517
372	775
139	517
771	217
159	285
143	515
892	393
76	399
397	928
476	442
565	270
771	771
337	91
771	697
298	139
961	515
143	798
484	80
214	977
771	407
771	80
269	332
397	775
397	498
928	784
92	541
113	364
533	489
834	269
547	580
159	645
429	710
725	94
911	104
829	657
551	301
681	730
933	395
515	399
264	539
701	234
899	90
551	693
775	155
771	788
137	914
771	518
803	200
264	903
147	72
829	834
771	72
413	1022
771	927
269	95
771	512
539	787
813	551
834	862
676	977
519	301
151	139
269	775
787	277
332	120
797	515
571	658
665	870
75	147
422	440
771	901
598	234
813	285
437	882
93	307
143	405
324	139
771	834
771	704
771	191
139	260
803	965
797	675
519	860
405	75
468	202
202	899
771	537
380	139
348	155
76	428
153	494
878	179
896	42
882	923
943	171
397	547
519	799
519	191
803	573
896	900
953	791
787	829
348	155
429	927
771	79
397	269
896	515
896	772
771	834
787	237
137	332
164	708
271	736
882	277
191	334
803	834
397	834
519	882
797	800
452	709
829	895
917	187
264	84
771	898
797	394
912	47
834	139
582	104
269	171
803	269
664	622
901	116
928	823
917	429
771	405
961	393
630	580
953	518
933	903
709	164
959	139
834	896
771	775
803	271
397	395
519	644
787	768
140	533
896	332
191	171
797	277
771	773
175	472
345	269
771	937
961	702
860	92
771	77
519	308
901	912
396	549
397	659
643	834
143	1022
803	269
928	399
460	521
468	271
151	319
405	787
705	90
771	137
139	674
206	269
771	539
397	917
397	264
206	896
89	896
155	234
771	675
551	260
32	838
194	900
301	139
789	769
803	606
539	288
83	517
829	287
519	519
797	932
643	549
139	202
139	179
460	332
191	399
834	171
834	271
143	77
397	88
834	266
285	831
151	896
277	346
771	151
896	768
787	403
89	914
903	340
771	928
140	317
771	104
281	461
787	139
206	464
143	75
208	72
277	139
508	671
771	397
834	5
535	775
264	431
337	283
921	29
933	768
143	177
539	267
771	990
361	418
147	931
771	332
84	75
775	400
296	444
541	171
813	332
771	771
787	147
928	139
397	143
797	706
901	45
912	518
56	78
397	136
429	784
829	72
264	943
677	270
57	537
468	931
797	944
771	266
771	234
771	518
803	113
771	961
397	429
143	571
834	862
819	269
539	535
175	492
76	75
547	139
397	675
429	571
866	271
460	317
539	535
151	816
76	565
397	395
787	279
896	569
797	85
844	137
81	394
567	850
397	91
844	896
169	775
898	540
476	301
912	139
602	75
896	896
865	155
819	285
974	72
421	167
850	269
401	619
771	144
640	512
397	394
150	645
598	395
139	395
813	92
285	179
996	517
405	804
214	816
512	171
137	664
771	829
519	137
429	602
819	271
410	961
226	275
803	415
139	517
84	665
519	342
921	460
397	977
264	787
771	666
771	677
959	67
582	75
421	799
896	182
539	429
797	88
298	671
519	823
139	854
671	540
143	643
72	837
210	915
797	232
896	200
768	332
519	974
866	348
771	75
123	332
645	114
269	139
860	537
787	462
928	840
834	330
771	914
866	287
771	860
269	269
26	104
834	287
413	896
517	136
535	517
551	147
206	882
927	271
476	29
421	834
961	515
519	139
269	155
803	250
405	411
819	892
676	269
222	139
167	1021
813	803
266	60
539	468
301	202
156	317
850	959
829	656
266	269
834	72
175	75
437	645
771	896
850	959
803	829
531	104
539	813
803	834
771	494
397	797
949	202
458	916
145	139
413	412
896	912
206	775
927	425
269	202
519	768
659	437
944	275
901	896
896	83
771	896
277	415
771	264
137	577
901	72
272	74
901	143
618	944
768	72
99	775
708	900
803	644
834	202
329	200
92	645
433	934
397	269
829	462
555	399
771	831
860	784
797	803
813	660
269	202
645	147
844	768
405	155
206	301
340	271
269	537
75	393
147	681
645	647
771	269
332	807
901	803
797	896
517	565
445	672
555	579
771	413
927	990
643	382
829	139
713	784
48	129
771	75
421	803
771	834
813	803
813	768
426	462
397	272
175	265
470	202
771	771
787	677
269	319
423	335
397	72
143	896
892	573
567	899
397	644
413	850
771	679
797	76
901	697
803	849
399	72
771	551
143	107
771	185
515	583
437	836
397	324
460	147
445	334
539	803
264	53
803	399
309	665
277	303
771	834
797	544
834	282
993	139
159	329
943	82
405	269
797	834
535	807
159	232
771	159
771	139
787	139
771	854
901	928
963	863
143	531
413	896
541	72
858	72
269	640
771	171
618	912
598	708
145	285
567	462
669	120
183	788
773	80
141	80
174	985
787	396
771	725
771	912
76	83
143	515
771	238
394	287
819	285
543	44
405	912
413	728
819	61
882	403
771	175
405	112
405	136
803	896
803	531
519	143
285	171
462	139
280	140
175	179
246	407
137	218
829	285
413	399
519	238
696	833
771	145
397	578
669	332
771	458
833	791
153	693
996	348
206	75
167	175
191	72
771	492
797	900
413	137
797	274
896	287
139	775
413	834
492	270
771	75
771	269
706	866
645	807
301	482
143	807
143	393
264	834
143	515
269	672
803	531
143	829
771	962
787	721
797	787
143	535
519	515
643	159
771	834
860	640
143	876
771	437
40	644
582	966
304	72
336	645
643	882
159	183
771	865
421	833
771	787
901	944
803	515
329	269
771	857
397	659
139	44
332	517
83	645
917	175
421	614
519	912
834	334
943	768
949	145
519	348
771	773
819	161
797	317
571	139
834	269
771	72
768	583
200	269
614	395
771	277
519	526
264	202
787	332
771	428
803	896
771	140
912	277
567	42
844	492
896	769
159	860
1006	667
397	175
771	206
143	41
738	693
92	662
797	829
264	272
155	517
42	704
771	582
834	85
896	660
397	492
429	17
519	427
413	139
901	88
675	468
803	417
264	669
397	866
771	517
797	202
771	301
706	412
866	644
143	202
705	155
334	514
797	819
515	580
405	437
959	139
829	139
147	209
187	517
771	773
397	943
331	271
787	571
397	800
771	492
397	285
519	513
866	772
413	517
397	773
771	58
803	473
771	137
301	79
732	139
397	996
571	460
771	155
771	83
896	928
961	705
445	139
535	586
539	645
42	139
519	346
519	80
555	72
813	364
771	899
539	283
397	787
928	698
844	515
539	237
866	515
643	407
676	870
534	645
675	582
771	534
896	155
519	74
519	787
773	104
787	870
476	279
405	271
961	966
771	179
771	539
151	76
771	732
143	551
397	838
332	533
159	515
850	139
76	179
771	536
206	163
460	286
439	807
771	860
394	461
515	163
202	88
771	266
787	443
968	269
771	896
787	428
254	680
829	107
715	271
519	139
860	644
445	402
771	578
519	901
850	395
834	458
901	302
460	795
829	518
787	533
45	107
397	171
771	933
865	827
567	547
878	775
771	791
369	553
789	515
921	912
143	515
768	88
643	659
89	269
803	399
238	536
917	803
159	148
676	969
397	80
797	272
959	267
269	157
803	248
331	399
990	407
644	518
238	348
771	443
76	285
676	317
771	397
803	517
1000	583
519	413
784	210
76	269
850	426
519	538
331	671
787	645
896	117
397	421
896	912
151	709
163	965
901	139
834	194
296	139
797	834
167	72
539	72
171	202
771	332
834	269
675	156
643	863
224	277
332	139
159	823
143	317
787	137
834	472
535	768
974	768
216	348
551	850
771	340
943	959
519	116
990	679
797	860
901	460
269	285
787	651
771	797
937	726
535	285
797	644
397	280
264	407
850	17
415	915
175	163
860	773
927	399
311	708
53	541
312	665
803	761
312	518
535	399
551	153
539	140
834	912
797	394
75	914
928	267
76	155
519	834
834	221
266	285
797	912
850	44
484	896
535	275
959	139
771	669
771	557
709	58
314	768
618	317
771	533
901	896
803	395
492	517
809	902
137	279
397	535
866	533
272	166
539	787
76	409
803	277
143	517
551	896
301	202
896	75
500	800
648	961
113	84
901	803
175	214
76	147
787	850
264	748
567	462
676	285
405	437
771	301
813	961
834	515
834	76
571	139
143	84
271	194
771	645
535	898
445	928
519	273
844	919
829	829
397	928
775	358
912	517
84	791
771	978
405	460
287	202
519	787
301	898
882	139
803	269
535	269
860	399
803	92
187	728
787	202
927	680
771	797
866	640
282	269
795	80
771	961
602	37
198	52
535	537
536	285
993	531
532	267
787	724
1006	547
202	801
159	460
799	807
72	863
147	279
787	84
787	644
645	155
445	393
151	413
671	899
771	928
797	361
803	269
460	541
515	334
1018	920
397	594
468	703
797	582
264	72
151	645
882	269
285	865
829	709
706	269
787	647
75	44
397	176
143	271
813	628
143	403
397	285
675	667
582	500
896	344
301	139
771	8
557	946
519	429
143	399
803	353
460	395
917	460
797	200
771	187
771	732
519	293
269	407
797	137
898	41
813	834
429	598
912	271
269	55
397	123
803	77
643	198
691	147
771	269
143	329
143	18
169	277
429	191
108	961
397	633
139	271
787	772
890	580
797	75
813	210
834	364
771	903
277	139
937	896
896	769
912	396
364	973
519	834
1006	622
264	803
928	140
771	903
696	681
912	277
539	460
137	301
397	813
771	892
797	917
567	644
927	831
771	797
206	83
797	517
771	771
269	811
996	896
238	407
476	269
410	928
222	139
285	514
787	829
771	271
143	672
167	202
771	959
643	834
397	769
901	578
551	554
108	139
271	171
578	155
797	171
519	961
147	997
643	578
787	795
171	72
697	444
865	1018
